source_phase,source_candidate_id,candidate_id,structure_type,review_category,group,symbol,timeframe,swing_degree,direction,timeframe_policy,degree_policy,phase25_allowed_use,final_phase23_decision,manual_visual_status,visual_quality_score,wave5_diagnostic,wave5_endpoint_status,proposed_endpoint_classification,future_more_extreme_found,post_wave5_extension_vs_wave5,partial123_diagnostic,partial123_status,live_state,wave3_too_weak,post_3_invalidates,post_3_confirms,context_review_status,trend_context_label,context_score,ema_usefulness,ewo_usefulness,htf_usefulness,phase25_rule_candidate,end_ltf_price_vs_ema_band,end_ltf_transition_state,end_ltf_ewo_5_35,end_ltf_ewo_5_35_slope,end_ltf_ewo_5_35_direction,htf_timeframe,htf_trend_state,htf_lookahead_safe,abc_contextual_policy,abc_parent_required,abc_parent_status,abc_role_hypothesis,abc_should_enter_phase25_context,context_must_not_rescue_bad_count,reviewed_chart_path,reviewed_context_chart_path,reviewed_chart_path_abc,guided_quality_score,guided_quality_bucket,score_reasons,score_penalties,ewo_wave_role_label,ewo_role_support,ewo_role_reasons,ewo_role_penalty,ema_context_label,ema_context_score_delta,htf_ltf_alignment_label,htf_context_score_delta,chart_path,ready_for_phase251_search,phase251_reason,suggested_next_search_mode,matches_guided_impulse_profile,guided_profile_match_score,guided_profile_reasons,guided_profile_failures,guided_profile_critical_failures,near_miss_reason,phase252_candidate_action,phase252_reason
2.4.4_contextual_corrections,abc_metals_xagusd_h4_minor_abc_003,abc_metals_xagusd_h4_minor_abc_003,invalid_or_negative,abc,,XAGUSD.r,H4,minor,bullish,primary_h4_d1,minor_substructure_only,exclude,exclude_from_phase25_rules,,2,,,,,,,,,,,,,impulse_with_htf,85.0,,,,,,,,,,D1,bullish_alignment,yes,exclude_not_correction,yes,htf_regime_context_only,not_a_correction_impulsive_sequence,no,True,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\exclude_not_correction_h4_030_abc_metals_xagusd_h4_minor_abc_003.png,,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\exclude_not_correction_h4_030_abc_metals_xagusd_h4_minor_abc_003.png,0,exclude,H4/D1 primary base; HTF context +6: impulse_with_htf; ,minor substructure only; 2.3.4 excluded from Phase 2.5; low visual quality 2; invalid_or_negative structure; ABC excluded as not correction; context_must_not_rescue_bad_count; score capped because context must not rescue the count,ewo_role_context_unavailable,not_available,No leg-level EWO information available in current artifacts.,0,ema_unclear,0,impulse_with_htf,6,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\exclude_not_correction_h4_030_abc_metals_xagusd_h4_minor_abc_003.png,no,Excluded by previous audit or guided score.,do_not_search,no,36,primary H4/D1 policy; timeframe=H4; EMA acceptable (ema_unclear); HTF acceptable (impulse_with_htf); wave5 documented (not_available),not impulse (invalid_or_negative); degree is minor; allowed_use=exclude; phase23_decision=exclude_from_phase25_rules; score/bucket=0.0/exclude; context risk=True; EWO not supportive (not_available),not impulse (invalid_or_negative); context risk=True; excluded by Phase 2.5.0,,use_as_negative_example,Excluded or negative candidate confirms the profile should not rescue bad counts.
2.4.4_contextual_corrections,abc_index_aus200_h4_minor_abc_005,abc_index_aus200_h4_minor_abc_005,invalid_or_negative,abc,,AUS200,H4,minor,bullish,primary_h4_d1,minor_substructure_only,exclude,exclude_from_phase25_rules,,2,,,,,,,,,,,,,impulse_with_htf,85.0,,,,,,,,,,D1,mixed_or_unclear,yes,exclude_not_correction,yes,htf_regime_context_only,not_a_correction_impulsive_sequence,no,True,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\exclude_not_correction_h4_031_abc_index_aus200_h4_minor_abc_005.png,,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\exclude_not_correction_h4_031_abc_index_aus200_h4_minor_abc_005.png,0,exclude,H4/D1 primary base; HTF context +6: impulse_with_htf; ,minor substructure only; 2.3.4 excluded from Phase 2.5; low visual quality 2; invalid_or_negative structure; ABC excluded as not correction; context_must_not_rescue_bad_count; score capped because context must not rescue the count,ewo_role_context_unavailable,not_available,No leg-level EWO information available in current artifacts.,0,ema_unclear,0,impulse_with_htf,6,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\exclude_not_correction_h4_031_abc_index_aus200_h4_minor_abc_005.png,no,Excluded by previous audit or guided score.,do_not_search,no,36,primary H4/D1 policy; timeframe=H4; EMA acceptable (ema_unclear); HTF acceptable (impulse_with_htf); wave5 documented (not_available),not impulse (invalid_or_negative); degree is minor; allowed_use=exclude; phase23_decision=exclude_from_phase25_rules; score/bucket=0.0/exclude; context risk=True; EWO not supportive (not_available),not impulse (invalid_or_negative); context risk=True; excluded by Phase 2.5.0,,use_as_negative_example,Excluded or negative candidate confirms the profile should not rescue bad counts.
2.4.4_contextual_corrections,abc_forex_audjpy_h4_minor_abc_005,abc_forex_audjpy_h4_minor_abc_005,invalid_or_negative,abc,,AUDJPY.r,H4,minor,bullish,primary_h4_d1,minor_substructure_only,exclude,exclude_from_phase25_rules,,2,,,,,,,,,,,,,impulse_with_htf,85.0,,,,,,,,,,D1,bullish_alignment,yes,exclude_not_correction,yes,direct_parent_candidate,not_a_correction_impulsive_sequence,no,True,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\exclude_not_correction_h4_032_abc_forex_audjpy_h4_minor_abc_005.png,,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\exclude_not_correction_h4_032_abc_forex_audjpy_h4_minor_abc_005.png,0,exclude,H4/D1 primary base; HTF context +6: impulse_with_htf; ,minor substructure only; 2.3.4 excluded from Phase 2.5; low visual quality 2; invalid_or_negative structure; ABC excluded as not correction; context_must_not_rescue_bad_count; score capped because context must not rescue the count,ewo_role_context_unavailable,not_available,No leg-level EWO information available in current artifacts.,0,ema_unclear,0,impulse_with_htf,6,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\exclude_not_correction_h4_032_abc_forex_audjpy_h4_minor_abc_005.png,no,Excluded by previous audit or guided score.,do_not_search,no,36,primary H4/D1 policy; timeframe=H4; EMA acceptable (ema_unclear); HTF acceptable (impulse_with_htf); wave5 documented (not_available),not impulse (invalid_or_negative); degree is minor; allowed_use=exclude; phase23_decision=exclude_from_phase25_rules; score/bucket=0.0/exclude; context risk=True; EWO not supportive (not_available),not impulse (invalid_or_negative); context risk=True; excluded by Phase 2.5.0,,use_as_negative_example,Excluded or negative candidate confirms the profile should not rescue bad counts.
2.4.4_contextual_corrections,abc_metals_xagusd_h4_major_abc_003,abc_metals_xagusd_h4_major_abc_003,invalid_or_negative,abc,,XAGUSD.r,H4,major,bullish,primary_h4_d1,major_context,exclude,exclude_from_phase25_rules,,3,,,,,,,,,,,,,impulse_with_htf,60.0,,,,,,,,,,D1,bullish_alignment,yes,exclude_not_correction,yes,distant_parent_candidate,not_a_correction_impulsive_sequence,no,True,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\exclude_not_correction_h4_034_abc_metals_xagusd_h4_major_abc_003.png,,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\exclude_not_correction_h4_034_abc_metals_xagusd_h4_major_abc_003.png,0,exclude,H4/D1 primary base; major as context/higher degree; HTF context +6: impulse_with_htf; ,2.3.4 excluded from Phase 2.5; invalid_or_negative structure; ABC excluded as not correction; context_must_not_rescue_bad_count; score capped because context must not rescue the count,ewo_role_context_unavailable,not_available,No leg-level EWO information available in current artifacts.,0,ema_unclear,0,impulse_with_htf,6,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\exclude_not_correction_h4_034_abc_metals_xagusd_h4_major_abc_003.png,no,Excluded by previous audit or guided score.,do_not_search,no,36,primary H4/D1 policy; timeframe=H4; EMA acceptable (ema_unclear); HTF acceptable (impulse_with_htf); wave5 documented (not_available),not impulse (invalid_or_negative); degree is major; allowed_use=exclude; phase23_decision=exclude_from_phase25_rules; score/bucket=0.0/exclude; context risk=True; EWO not supportive (not_available),not impulse (invalid_or_negative); context risk=True; excluded by Phase 2.5.0,,use_as_negative_example,Excluded or negative candidate confirms the profile should not rescue bad counts.
2.4.4_contextual_corrections,abc_forex_audjpy_h4_major_abc_005,abc_forex_audjpy_h4_major_abc_005,invalid_or_negative,abc,,AUDJPY.r,H4,major,bullish,primary_h4_d1,major_context,exclude,exclude_from_phase25_rules,,3,,,,,,,,,,,,,impulse_with_htf,85.0,,,,,,,,,,D1,bullish_alignment,yes,exclude_not_correction,yes,distant_parent_candidate,not_a_correction_impulsive_sequence,no,True,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\exclude_not_correction_h4_036_abc_forex_audjpy_h4_major_abc_005.png,,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\exclude_not_correction_h4_036_abc_forex_audjpy_h4_major_abc_005.png,0,exclude,H4/D1 primary base; major as context/higher degree; HTF context +6: impulse_with_htf; ,2.3.4 excluded from Phase 2.5; invalid_or_negative structure; ABC excluded as not correction; context_must_not_rescue_bad_count; score capped because context must not rescue the count,ewo_role_context_unavailable,not_available,No leg-level EWO information available in current artifacts.,0,ema_unclear,0,impulse_with_htf,6,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\exclude_not_correction_h4_036_abc_forex_audjpy_h4_major_abc_005.png,no,Excluded by previous audit or guided score.,do_not_search,no,36,primary H4/D1 policy; timeframe=H4; EMA acceptable (ema_unclear); HTF acceptable (impulse_with_htf); wave5 documented (not_available),not impulse (invalid_or_negative); degree is major; allowed_use=exclude; phase23_decision=exclude_from_phase25_rules; score/bucket=0.0/exclude; context risk=True; EWO not supportive (not_available),not impulse (invalid_or_negative); context risk=True; excluded by Phase 2.5.0,,use_as_negative_example,Excluded or negative candidate confirms the profile should not rescue bad counts.
2.4.4_contextual_corrections,abc_forex_audjpy_h1_intermediate_abc_009,abc_forex_audjpy_h1_intermediate_abc_009,invalid_or_negative,abc,,AUDJPY.r,H1,intermediate,bullish,auxiliary_h1_h4,intermediate_primary_candidate,exclude,exclude_from_phase25_rules,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,exclude_not_correction,yes,distant_parent_candidate,not_a_correction_impulsive_sequence,no,True,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\exclude_not_correction_h1_025_abc_forex_audjpy_h1_intermediate_abc_009.png,,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\exclude_not_correction_h1_025_abc_forex_audjpy_h1_intermediate_abc_009.png,0,exclude,H1/H4 auxiliary; intermediate primary degree,2.3.4 excluded from Phase 2.5; invalid_or_negative structure; ABC excluded as not correction; context_must_not_rescue_bad_count; score capped because context must not rescue the count,ewo_role_context_unavailable,not_available,No leg-level EWO information available in current artifacts.,0,ema_unclear,0,unclear,0,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\exclude_not_correction_h1_025_abc_forex_audjpy_h1_intermediate_abc_009.png,no,Excluded by previous audit or guided score.,do_not_search,no,28,degree=intermediate; EMA acceptable (ema_unclear); HTF acceptable (unclear); wave5 documented (not_available),not impulse (invalid_or_negative); not H4/D1 primary (auxiliary_h1_h4); timeframe is H1; allowed_use=exclude; phase23_decision=exclude_from_phase25_rules; score/bucket=0.0/exclude; context risk=True; EWO not supportive (not_available),not impulse (invalid_or_negative); context risk=True; excluded by Phase 2.5.0,,use_as_negative_example,Excluded or negative candidate confirms the profile should not rescue bad counts.
2.4.4_contextual_corrections,abc_forex_audjpy_h1_intermediate_abc_011,abc_forex_audjpy_h1_intermediate_abc_011,invalid_or_negative,abc,,AUDJPY.r,H1,intermediate,bullish,auxiliary_h1_h4,intermediate_primary_candidate,exclude,exclude_from_phase25_rules,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,exclude_not_correction,yes,distant_parent_candidate,not_a_correction_impulsive_sequence,no,True,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\exclude_not_correction_h1_028_abc_forex_audjpy_h1_intermediate_abc_011.png,,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\exclude_not_correction_h1_028_abc_forex_audjpy_h1_intermediate_abc_011.png,0,exclude,H1/H4 auxiliary; intermediate primary degree,2.3.4 excluded from Phase 2.5; invalid_or_negative structure; ABC excluded as not correction; context_must_not_rescue_bad_count; score capped because context must not rescue the count,ewo_role_context_unavailable,not_available,No leg-level EWO information available in current artifacts.,0,ema_unclear,0,unclear,0,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\exclude_not_correction_h1_028_abc_forex_audjpy_h1_intermediate_abc_011.png,no,Excluded by previous audit or guided score.,do_not_search,no,28,degree=intermediate; EMA acceptable (ema_unclear); HTF acceptable (unclear); wave5 documented (not_available),not impulse (invalid_or_negative); not H4/D1 primary (auxiliary_h1_h4); timeframe is H1; allowed_use=exclude; phase23_decision=exclude_from_phase25_rules; score/bucket=0.0/exclude; context risk=True; EWO not supportive (not_available),not impulse (invalid_or_negative); context risk=True; excluded by Phase 2.5.0,,use_as_negative_example,Excluded or negative candidate confirms the profile should not rescue bad counts.
2.4.4_contextual_corrections,abc_forex_audjpy_h1_minor_abc_013,abc_forex_audjpy_h1_minor_abc_013,invalid_or_negative,abc,,AUDJPY.r,H1,minor,bullish,auxiliary_h1_h4,minor_substructure_only,exclude,exclude_from_phase25_rules,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,exclude_not_correction,yes,distant_parent_candidate,not_a_correction_impulsive_sequence,no,True,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\exclude_not_correction_h1_032_abc_forex_audjpy_h1_minor_abc_013.png,,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\exclude_not_correction_h1_032_abc_forex_audjpy_h1_minor_abc_013.png,0,exclude,H1/H4 auxiliary,minor substructure only; 2.3.4 excluded from Phase 2.5; invalid_or_negative structure; ABC excluded as not correction; context_must_not_rescue_bad_count; score capped because context must not rescue the count,ewo_role_context_unavailable,not_available,No leg-level EWO information available in current artifacts.,0,ema_unclear,0,unclear,0,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\exclude_not_correction_h1_032_abc_forex_audjpy_h1_minor_abc_013.png,no,Excluded by previous audit or guided score.,do_not_search,no,13,EMA acceptable (ema_unclear); HTF acceptable (unclear); wave5 documented (not_available),not impulse (invalid_or_negative); not H4/D1 primary (auxiliary_h1_h4); timeframe is H1; degree is minor; allowed_use=exclude; phase23_decision=exclude_from_phase25_rules; score/bucket=0.0/exclude; context risk=True; EWO not supportive (not_available),not impulse (invalid_or_negative); context risk=True; excluded by Phase 2.5.0,,use_as_negative_example,Excluded or negative candidate confirms the profile should not rescue bad counts.
2.4.4_contextual_corrections,abc_forex_audjpy_h1_major_abc_007,abc_forex_audjpy_h1_major_abc_007,invalid_or_negative,abc,,AUDJPY.r,H1,major,bullish,auxiliary_h1_h4,major_context,exclude,exclude_from_phase25_rules,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,exclude_not_correction,yes,distant_parent_candidate,not_a_correction_impulsive_sequence,no,True,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\exclude_not_correction_h1_033_abc_forex_audjpy_h1_major_abc_007.png,,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\exclude_not_correction_h1_033_abc_forex_audjpy_h1_major_abc_007.png,0,exclude,H1/H4 auxiliary; major as context/higher degree,2.3.4 excluded from Phase 2.5; invalid_or_negative structure; ABC excluded as not correction; context_must_not_rescue_bad_count; score capped because context must not rescue the count,ewo_role_context_unavailable,not_available,No leg-level EWO information available in current artifacts.,0,ema_unclear,0,unclear,0,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\exclude_not_correction_h1_033_abc_forex_audjpy_h1_major_abc_007.png,no,Excluded by previous audit or guided score.,do_not_search,no,13,EMA acceptable (ema_unclear); HTF acceptable (unclear); wave5 documented (not_available),not impulse (invalid_or_negative); not H4/D1 primary (auxiliary_h1_h4); timeframe is H1; degree is major; allowed_use=exclude; phase23_decision=exclude_from_phase25_rules; score/bucket=0.0/exclude; context risk=True; EWO not supportive (not_available),not impulse (invalid_or_negative); context risk=True; excluded by Phase 2.5.0,,use_as_negative_example,Excluded or negative candidate confirms the profile should not rescue bad counts.
2.4.4_contextual_corrections,abc_metals_xagusd_h4_intermediate_abc_003,abc_metals_xagusd_h4_intermediate_abc_003,invalid_or_negative,abc,,XAGUSD.r,H4,intermediate,bullish,primary_h4_d1,intermediate_primary_candidate,exclude,exclude_from_phase25_rules,,2,,,,,,,,,,,,,impulse_with_htf,85.0,,,,,,,,,,D1,bullish_alignment,yes,exclude_not_correction,yes,htf_regime_context_only,not_a_correction_impulsive_sequence,no,True,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\exclude_not_correction_h4_metals_xagusd_h4_intermediate_abc_003.png,,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\exclude_not_correction_h4_metals_xagusd_h4_intermediate_abc_003.png,0,exclude,H4/D1 primary base; intermediate primary degree; HTF context +6: impulse_with_htf; ,2.3.4 excluded from Phase 2.5; low visual quality 2; invalid_or_negative structure; ABC excluded as not correction; context_must_not_rescue_bad_count; score capped because context must not rescue the count,ewo_role_context_unavailable,not_available,No leg-level EWO information available in current artifacts.,0,ema_unclear,0,impulse_with_htf,6,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\exclude_not_correction_h4_metals_xagusd_h4_intermediate_abc_003.png,no,Excluded by previous audit or guided score.,do_not_search,no,51,primary H4/D1 policy; timeframe=H4; degree=intermediate; EMA acceptable (ema_unclear); HTF acceptable (impulse_with_htf); wave5 documented (not_available),not impulse (invalid_or_negative); allowed_use=exclude; phase23_decision=exclude_from_phase25_rules; score/bucket=0.0/exclude; context risk=True; EWO not supportive (not_available),not impulse (invalid_or_negative); context risk=True; excluded by Phase 2.5.0,,use_as_negative_example,Excluded or negative candidate confirms the profile should not rescue bad counts.
